d,t
8.805974024346284,-23.15422719878529
13.051749869512982,-23.03610395633183
20.27665942385154,-23.002101222146724
29.20331719143504,-23.0017252045491
38.98156528963655,-23.03501171473873
48.758022827849274,-23.026175301194577
59.807926630013824,-22.97516224711698
67.88191973098621,-22.915849947491836
78.93110730915535,-22.847987723920717
89.12942078070208,-22.76331214205587
98.47614392163064,-22.644974032403766
109.09702955050679,-22.50130845171173
119.29355246206472,-22.3745099461131
129.48864292563175,-22.214013101527442
138.8328592825763,-22.03670289864804
148.60251269283208,-21.867799374915514
159.22124964972159,-21.673586285742935
168.56439167067302,-21.471002328623268
179.60820756887603,-21.276771333850807
189.80079124845898,-21.057302396037855
199.56901221072366,-20.854700533318297
210.18595860762463,-20.618364520411937
219.52802629258267,-20.390506809052
239.9117612037575,-19.917870594439062
229.7202518601685,-20.16261328649227
250.1032705473471,-19.673127902385836
260.7198588322501,-19.42836730473272
270.4862892345264,-19.18364251827938
280.2520034128071,-18.922068562332523
289.5922805377766,-18.652087927238796
298.9339901107371,-18.41580563113211
