t,d
-29.118019647595293, 0.0686220832937005
-29.06324418642933, 0.13235804513737012
-29.06324418642933, 0.3092136041520796
-29.06324418642933, 0.37752058642444863
-29.003252014676132, 0.24029904560359105
-28.99575299320698, 0.1772954337799184
-28.97325592879953, 0.21106614210971947
-28.928261799984632, 0.4198909859305286
-28.704132509538386, 0.45784548595303054
-28.217565606589226, 0.5002616468529162
-27.726479593516437, 0.5328051199956718
-26.95414439823096, 0.5725572034621976
-25.72233605754232, 0.6126948193647095
-24.631322498161822, 0.6458203349096655
-23.12401918286272, 0.6828222939367716
-21.890346015824765, 0.7059624070515981
-20.42437145396881, 0.7320233884211426
-19.12601648321499, 0.7618594596789071
-18.062179691186635, 0.7779484096273308
-16.779847019962027, 0.7952195056787368
-15.806552970334483, 0.8107668008558622
-14.688301759293712, 0.8275288425980054
-13.585894889325399, 0.84493059838046
-12.639479305194868, 0.8610835283554518
-11.42475648416298, 0.8785815792094472
-10.089324702695485, 0.8958585667040724
-9.025430305348653, 0.910902580636577
-7.871009514612112, 0.9269693750398175
-6.476191521350259, 0.945242584425136
-5.117104159794351, 0.9657478343413581
-3.6086677521476105, 0.9876597432342413
-29.035369774919616, 0.035878564857405676
