t,d
-5.832630094345959, 20.055287127840245
-3.618288691041073, 179.44956131986117
-3.4314874891594087, 200.7785574150027
-3.1910688161932796, 219.74732456918673
-2.718831554142536, 240.53168467540542
-2.271894175785267, 259.92720305785065
-1.7640625012443252, 278.84573978648115
-1.216591281393896, 300.1842577617185
-0.7363861205444024, 319.3526908192403
-0.2390826197852327, 339.6232896946073
-0.4111480656304458, 360.6491309946575
-0.29564507698641407, 419.30276999442697
-0.278168736476637, 399.5566228967283
-0.2652914329431155, 379.12996465927154
-2.791411042944784, 40.7665505226484
-2.1165644171779157, 59.581881533101324
-2.714723926380369, 80.48780487804908
-3.4509202453987697, 100.34843205574938
-3.6196319018404886, 120.20905923344966
-3.773006134969325, 140.06968641115006
-3.742331288343557, 159.93031358885037
-0.3220858895705483, 458.88501742160304
