d,t
5.514594004914104,-4.712426277576106
16.51625206524158,-4.706259250315709
28.5312936726605,-3.9843763118289757
36.9365227949054,-3.7724772981161965
50.1377364402825,-3.3768889298463587
61.0852720616349,-2.8073080058088684
71.68503214982503,-2.629829932475943
82.82643536644534,-2.357342567386847
91.13141965621742,-2.056971817775774
104.424287395649,-2.0282228760965895
115.3368428981207,-1.551389633174841
126.583998553059,-1.4261017204479618
136.811176746870,-1.2019963548245816
148.668631613810,-1.1261442879544505
160.472020951842,-0.9149567813072279
170.815530040073,-0.7897024514020616
181.592596072678,-0.8097307675393752
191.3667392855205,-0.591227975066194
203.63887655528,-0.38148726719829984
214.692625166651,-0.5738598430549784
225.100146373127,-0.2777994999997615
236.26040455217,-0.18138790262605653
247.050390485444,-0.3761887102908341
