t,d
-4.712426277576106, 5.514594004914104
-4.706259250315709, 16.51625206524158
-3.9843763118289757, 28.5312936726605
-3.7724772981161965, 36.9365227949054
-3.3768889298463587, 50.1377364402825
-2.8073080058088684, 61.0852720616349
-2.629829932475943, 71.68503214982503
-2.357342567386847, 82.82643536644534
-2.056971817775774, 91.13141965621742
-2.0282228760965895, 104.424287395649
-1.551389633174841, 115.3368428981207
-1.4261017204479618, 126.583998553059
-1.2019963548245816, 136.811176746870
-1.1261442879544505, 148.668631613810
-0.9149567813072279, 160.472020951842
-0.7897024514020616, 170.815530040073
-0.8097307675393752, 181.592596072678
-0.591227975066194, 191.3667392855205
-0.38148726719829984, 203.63887655528
-0.5738598430549784, 214.692625166651
-0.2777994999997615, 225.100146373127
-0.18138790262605653, 236.26040455217
-0.3761887102908341, 247.050390485444
